Descuento,Deuda,Edad,Unidades curriculares 1.º semestre (matriculadas),Unidades curriculares 1.º semestre (evaluadas),Unidades curriculares 1.º semestre (aprobadas),Desarrollo de Tareas (%),Asistencia (%),Promedio ponderado del semestre,¿La distancia y la separación de mi familia para estudiar en la universidad me hacen considerar abandonar mis estudios.?,¿La incompatibilidad entre mis horarios de trabajo y las clases me llevaría a abandonar la carrera.?,¿La calidad de la enseñanza y las metodologías docentes me desmotivan al punto de pensar en abandonar?,"¿La falta de recursos económicos, becas o facilidades de pago me haría interrumpir mis estudios?","¿Me siento poco integrado/a con mis compañeros y actividades universitarias, lo que me hace pensar en abandonar?","¿El estrés, la ansiedad u otros problemas de bienestar asociados a la vida universitaria me hacen considerar abandonar?",¿La falta de seguridad dentro o cerca del campus influye en mi intención de abandonar?,¿La retroalimentación tardía o poco clara de los docentes afecta mi continuidad y me hace pensar en abandonar?,¿La carrera/facultad donde estoy matriculado no cumple mis expectativas y me hace pensar en retirarme?,¿La dificultad de los cursos supera mis capacidades actuales y me lleva a considerar dejar la universidad?,¿Cuento con poco apoyo familiar para continuar mis estudios y eso me hace considerar el abandono?,"¿Me cuesta adaptarme a la cultura y normas institucionales, lo que afecta mi permanencia?","¿No veo una trayectoria profesional clara a partir de mi carrera actual, por lo que consideraría retirarme?",PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
308.82,63.58,28,5,5,3,77.9,87.8,11.19,5,1,3,5,5,5,5,1,1,4,1,3,3,-0.9834614291868626,-0.45372906091842846,0.32377761405757827,1.280553183325775,-1.1374948387486343,1.5624725347256982,-0.43010713408808976,-0.642703091846316,0.6881827290078839,0.9090959477303615
236.6,68.8,23,7,7,5,86.2,71.1,13.28,3,2,1,1,1,5,1,1,3,4,5,1,2,1.5021688104756745,-0.34972266830918675,-2.539939554168049,-0.9142883530620999,-1.2301520059971172,1.4680651216062104,-0.45499707941344997,0.44324455904467275,-0.015015491171462855,-1.1572848134112372
804.76,598.43,17,7,7,4,83.2,79.6,10.65,1,2,1,3,1,5,1,5,5,5,3,4,1,0.7369608730500695,-1.5393869646568796,-1.5064707246514708,-0.21119428967585605,-0.23862069028412683,-1.0716861100253532,-0.8362695836558357,-0.25126057896156473,-1.17349653185361,-1.3370270527915578
418.53,637.96,20,5,4,2,80.2,97.0,10.66,4,2,1,5,1,2,1,1,1,3,3,5,1,-1.6688475498180142,0.5313798926098195,0.5726370214297072,1.8120203707331755,-1.488211425876852,-0.99969917756717,-0.00894690145650281,0.8746201884379786,-0.3120477402470736,-0.15892919303323075
255.82,3421.18,18,4,4,2,60.4,87.3,11.56,5,5,2,5,3,5,2,1,1,4,1,5,2,-2.2491574583671174,-1.063145028013801,2.808915870235033,0.2561162084961422,-2.0479519390946512,-0.3736305638030647,0.641386715602189,0.3239689040251489,-0.5142898019084439,1.1547440402283595
143.05,2667.18,24,5,4,2,64.0,84.7,7.96,4,5,1,5,1,2,5,1,4,1,4,5,5,-1.9446947106092254,-0.39030348556187056,2.1806091932627134,0.2944606931475228,0.5435930753016274,1.512678466052607,-1.0184463691458447,-0.6488849916207532,-0.10209616938162745,-0.056925058375622256
283.42,606.29,24,4,3,2,72.8,93.1,12.34,4,5,4,2,5,1,3,5,1,4,3,1,1,-2.3027798714607877,0.7192118963729397,-0.14837044380030623,-1.0628240223662209,0.2463529789030807,-0.6137054050889597,1.3753005258678817,0.5338272081338314,1.1482392903050593,0.387997430363881
79.53,1188.11,18,8,7,4,62.6,80.6,11.67,3,1,5,5,1,5,1,1,1,4,1,5,2,1.2287401984633253,-2.069047983806987,0.9380011488106174,-0.1073818947108237,-2.1957681977250965,-1.6384279682181895,0.07677033074063612,0.6835693153367399,-0.4877619504051613,-0.7001056738986413
741.15,2477.44,24,5,4,2,91.0,90.9,10.98,2,4,1,5,1,1,4,1,1,4,4,3,3,-1.6718578797880168,0.1716856362499768,1.2690611032557073,1.2975273132726701,1.1297956561947953,0.33333898970977394,-0.38146088397425804,0.2000533158554734,0.20336650075292964,1.600427088480307
270.41,651.36,18,7,6,5,83.0,72.5,15.2,3,1,1,2,4,5,1,1,3,3,5,4,2,1.368748924406406,0.32915718930674426,-1.1055133102461268,0.24237874304644397,-2.1037093296436256,0.8448953120942692,0.4429680470029611,0.8267518673520108,-1.5679648599934215,-1.3559202121809684
686.32,1124.15,23,4,4,2,80.3,94.8,10.23,2,1,2,4,1,1,5,4,1,4,5,1,1,-2.1277842140722876,0.32753898664381403,0.001558201926643262,0.0589368206564818,1.2919073678124093,-0.7984413066594519,-1.04907548922554,0.7836240621834148,0.3016805081385618,0.41652429313314376
637.2,1550.7,20,4,4,2,82.6,92.8,9.81,2,2,2,3,2,5,2,4,2,5,4,5,1,-2.4049253952357756,-0.7194065843258276,-0.4596494746498239,1.0067620376379833,-0.4977718234159206,-0.6755574148965583,-0.03023707665490124,1.0695476470823566,-0.4391926678763315,-0.4598197776969811
507.12,558.2,25,8,8,5,82.4,86.1,12.51,3,1,3,5,1,3,1,1,4,3,5,1,3,2.305194622371223,-0.5025631463850339,-0.12785218422388206,0.14586322504406618,0.29655751912003814,1.377413645097366,-0.648231853385537,0.9126227569179052,0.7947983190315242,-0.9430080766191522
914.96,271.73,21,6,6,2,84.0,81.2,7.58,5,1,1,5,5,1,1,1,5,3,4,3,1,-0.7055597937779906,-0.641832113346836,0.10217094263222777,1.5828720708194213,-1.5138105413129521,0.6613461783419466,0.12914182913236782,-0.16160389027558847,-0.14242407574999533,-0.08360154085407141
260.35,458.79,24,4,3,2,73.9,85.5,11.79,2,4,1,5,1,4,4,5,1,1,1,5,3,-2.436755578862615,1.0058803702207604,0.5256526274210431,-0.7703344912437275,0.07125445570107103,-0.29257427410615033,-1.4101342356649995,-0.37926078013044445,-0.8889974173011471,0.17668964582076432
1313.77,255.65,17,8,7,4,83.2,74.0,11.86,2,1,3,2,1,2,2,5,4,1,2,4,4,1.6625790394378988,0.25255729630891544,-1.924871717589022,-0.34789253306328843,0.16690031224587196,-1.7750107605620535,-1.7894761307282776,-0.06277492785087581,-1.1836424172977078,0.4652184966792472
289.2,968.31,25,5,4,2,81.5,93.9,8.86,4,2,2,5,4,5,1,5,2,5,2,2,3,-2.110856295281033,-1.1892306910081165,0.4252119898734799,0.6612804890587317,0.022024361652930275,0.6372301619880696,-0.8060287436390289,1.1121073786564293,0.24685342596759496,-0.2551263985465914
265.81,285.76,18,6,6,4,100.0,95.0,13.75,3,5,3,5,1,1,2,4,1,5,5,5,1,0.4411970804023577,0.4668240435524909,-0.1171347297156221,1.2664054678996715,0.7380944589949007,-2.131117060610106,0.940234382291727,1.6281081358948453,0.9211977854052589,-0.8094006932485294
686.65,3741.71,23,7,6,5,80.9,100.0,16.69,4,1,4,5,5,5,1,1,1,4,4,5,2,1.435629302678051,-0.036271285568605836,2.677167848949856,2.2414957214780507,-1.459435102468436,0.9446075345978966,0.8888759232574736,2.3246465840873096,0.40777981496208743,0.6269693609038066
1041.46,2672.49,26,5,5,4,78.3,73.0,14.97,5,5,1,4,1,5,4,2,1,2,4,5,3,-0.23668171817754882,0.603661331567533,0.6262498463104834,-0.4472895411051793,-1.2922845619345444,1.9948171533355716,-1.4369582612855805,0.6646803186407765,0.438939325583147,2.300026515578293
569.62,527.65,21,5,4,1,83.1,83.1,5.0,4,5,3,2,2,5,5,4,3,5,5,2,1,-2.8199603881691804,-2.05493795093384,-1.9988579868854661,-0.5514486173304044,0.5943043611885793,-0.002361062161284399,0.2680693742138807,0.11140983249737357,1.4944572383948584,0.2959581582742288
879.29,416.36,25,5,5,3,71.8,90.7,13.98,1,1,1,3,1,5,1,1,5,1,4,3,3,-0.6189299933690163,1.2550863214376342,-0.9320066331493937,0.045728288380472,-0.23899448695993042,2.0274234645951372,-0.5291863097536778,-0.22765310214734172,-1.0336445778617893,-0.8332618068823037
348.76,1365.66,22,8,8,6,69.1,74.6,13.67,1,1,1,5,3,2,2,4,5,2,4,1,1,2.806861432825715,-0.3366026769937397,1.2043307806275312,-1.89575015455874,-0.029298609447126627,0.57939779816071,-0.9515961302265336,-0.3085627929738901,-1.1971643091945283,-1.635990714902536
292.28,569.52,25,6,6,3,86.2,69.6,9.49,5,3,2,1,4,5,4,1,4,5,5,4,1,-0.47877960244482526,-1.489701196562979,-1.9140694660434192,0.4043057209758253,-1.9682249287291398,1.9435787185898334,0.267174601925579,-0.6426004895354691,1.1421164141701234,-0.7371118455957202
1096.64,1573.96,26,7,7,3,78.8,69.9,9.54,2,1,5,4,5,3,5,3,3,5,5,4,2,0.32446227003354944,-2.287398350743076,-0.062444946488755794,0.10141599953179074,-0.1647200412802617,1.0320717163566842,-0.06566102978584286,0.10899394125894694,0.4218411913460463,0.767514212138751
90.27,1768.86,24,8,7,4,81.9,79.3,11.47,5,3,1,3,5,1,2,2,3,3,5,3,5,1.4997907099738454,-0.559802846241338,0.5677101010077831,0.9950997120000914,-0.2243053067472881,1.7486532092656102,-0.3615510148450206,0.8919429016813837,-0.2734890580124321,-0.5491366327443661
497.48,1515.11,25,5,4,2,54.0,97.5,11.88,1,3,4,5,2,1,1,3,2,5,5,5,5,-1.7840319455658855,-0.7374628616120549,1.3100873768593555,0.5304091848343284,1.1581219152453621,0.327940359451667,0.5545429384672635,1.5773662057432531,-1.0532520816178002,-0.8327384675053784
563.13,440.97,29,4,4,2,56.1,82.0,10.92,1,1,3,5,4,1,5,4,5,5,1,5,5,-2.2633946979610453,-0.7361476299604643,0.9709053945867748,0.2833116229526927,0.8671238411793426,0.9411315677777187,-1.3184119159479433,-2.2904309907257008,-1.1763765669757225,-0.7902081358189282
324.12,130.08,26,4,3,2,100.0,78.3,15.28,5,2,3,4,1,1,5,2,1,1,1,3,4,-1.8729431563174015,2.7702280738689,-0.16907641662986167,0.5604659650432443,-0.2171818878873735,-0.23048236170183473,-1.9545304400896866,-0.599948920820705,1.4893584400579107,1.0926064764169905
269.92,398.26,18,4,3,2,81.2,83.2,14.68,3,5,3,2,3,2,1,1,1,5,1,3,2,-2.150731638059221,0.8545538390275992,-0.6304215368262394,-0.007356596125664994,-1.1045968534251802,-1.4761328368551285,1.809071213956002,-0.3895445797662291,-0.30807614122144644,0.49632461973316866
290.05,1040.03,23,5,5,2,71.0,66.6,5.93,3,4,4,5,3,5,5,5,2,5,2,4,4,-2.1062437185623017,-2.9535284688442984,0.15856593524121299,-1.232860151831313,0.259365488771671,0.020101626619132475,-1.008170556024364,-0.27245391978381023,-0.04422879995031006,0.4146460410612398
526.51,2255.72,23,4,4,2,70.5,75.6,8.26,1,3,1,5,5,5,2,5,3,5,1,1,4,-2.6031465213617118,-1.9307030268102183,1.2891070488767262,-1.2253732063938214,0.6557195734601627,1.0208016592734788,-0.8067664974881504,-0.3961479727251336,-1.8006887025522,0.655790738869343
297.47,315.05,19,7,6,5,69.6,77.4,15.87,2,2,1,5,4,1,5,5,4,4,3,5,4,1.3983445936607253,0.25339352586230895,0.7027243864638507,0.05148454812274716,0.7440083068277032,-0.5742179894216479,-1.0438654073813693,-0.9536407831086194,-2.1346027697392596,-1.3214939151711615
923.23,1171.73,21,4,4,2,84.4,84.7,11.52,4,5,5,4,2,3,1,1,1,3,1,5,1,-1.9891922802134026,0.3444113138075332,0.2864841445781361,0.3896402458757743,-1.7120304052509665,-1.223764047298445,1.358079021352767,0.2386057170395044,1.2421930155707277,1.8281847860250824
97.51,392.75,16,6,6,5,82.2,88.7,15.62,3,1,1,4,1,1,5,1,5,5,1,1,1,1.0712683586807725,0.7838968687758265,0.3476843053275168,0.5533422347183734,0.2694885413872324,-1.812818650458182,-0.7355659578654986,-2.4913758730462323,-0.10081141639546866,-1.214804441629191
96.03,1865.62,16,4,3,3,64.5,80.6,17.27,2,5,2,5,1,5,2,5,1,1,5,1,2,-1.618512626546284,1.4909293465650806,1.308995232718704,-3.3243119014124787,0.5328986571693841,-0.508587159074562,0.08754993990040216,2.142738879805393,-1.2136370777934584,-0.3754934226415419
341.8,231.25,24,5,4,2,87.1,90.6,9.75,5,1,4,2,1,5,4,1,2,5,5,3,2,-1.9479716931454418,-0.5845983561547812,-1.914218830848392,1.3442932679021886,-0.6520221810964305,0.4867345020884002,-0.3214084059032091,0.8747255301958958,1.9058813813686457,-0.47351551513269485
1054.41,693.25,21,6,5,3,69.1,82.0,13.16,1,4,2,2,2,4,1,5,2,2,4,1,2,-0.33025844103516216,0.305559870101995,-1.4307156349314116,-2.3017010622550096,0.4026011623873794,0.06154398435046539,0.09509495370891298,1.0217109286368868,-1.1130165161820111,0.7416056332383278
915.29,1913.99,21,5,5,3,74.7,86.6,12.32,3,4,1,5,2,1,3,4,2,2,2,4,2,-0.7030058334011094,0.6773687142451493,1.4599436993441048,-0.10438625033213837,-0.03036706809351475,-0.8140344174382987,-0.8398524973518793,-0.11857525244345532,-0.6259168627276805,1.3163040177890688
840.82,1156.94,21,8,8,5,86.7,88.3,13.76,1,5,1,5,3,5,2,2,4,3,3,5,2,2.3378135359207723,-0.5438855553530831,0.33385486339243686,0.7296301433327941,0.19146668859323526,0.864239700178894,0.9004552823638255,-0.560870570713734,-0.7748553574689689,0.12948731145029926
235.14,1440.53,20,5,5,4,96.7,86.2,16.21,4,1,5,5,2,3,4,1,2,2,4,4,3,0.020257137743312385,1.661726423131153,1.012839803967286,1.23156643725696,-0.1319661281597061,-0.5271391603548508,-0.15688989871371287,1.0670506201318548,1.220254104327012,-0.2696237151715447
432.59,175.42,19,4,4,2,82.3,84.1,9.67,4,2,4,4,3,5,1,1,4,5,1,3,2,-2.3417980068978546,-0.8134657588314367,-0.5047185766051779,0.7691713674865097,-1.2853168727236062,-0.5354043515731297,0.6672818501944034,-0.5196757210504371,0.4853917805303701,-0.3879216132803535
362.32,189.25,24,5,5,3,63.2,86.7,10.05,3,2,1,4,5,4,1,5,4,5,3,4,5,-1.2188710086338743,-1.170823550228359,-0.241208514277585,0.4720837115834562,0.07865701357457533,1.353406626952835,-0.6414589563564123,0.3637252156237924,-1.7990595011570518,-1.3681176539561717
612.72,1548.26,21,8,7,4,67.4,86.0,11.85,4,2,4,5,5,1,1,1,5,5,2,5,5,1.4322995264938623,-1.5322410985128183,1.5408950686886453,1.8700293669504473,-0.43465692318115134,0.20146263648266483,0.5189306183791875,-0.360371478957142,-0.5341858482512831,-0.43808178993204094
40.53,527.15,26,5,5,4,72.9,81.2,16.08,5,1,1,3,3,5,1,1,5,3,4,3,2,-0.1965329956939085,0.9513570975182895,-0.228846282025269,0.05508422778543533,-2.140952927206624,2.4956505463921244,-0.6072759167861445,-0.059447817486823484,0.23374563335318316,-2.082784487664259
823.84,257.79,18,4,4,4,85.8,85.4,19.52,4,1,4,5,1,4,3,5,5,4,1,2,3,-0.6268104139411435,1.9716020624975263,-0.14008435378903172,-0.31573407050554875,0.6275513993870049,-1.4088424130129975,-1.697054075343278,-0.37729885015672715,0.6409684449281505,-0.3487101403242545
825.56,155.77,23,8,7,4,91.0,70.5,11.29,5,4,4,3,3,5,1,3,1,5,1,5,3,1.2634033536564537,-1.672126320183403,-1.6659597248885933,0.436360788432908,-1.8839900894509476,-0.1916489042857452,-0.1887704698929768,0.46513231066938215,0.8288396677365254,1.3280515927971563
683.03,1056.59,24,4,3,2,79.7,85.1,12.11,3,3,2,4,1,1,3,3,1,1,3,4,1,-2.196834215512247,1.6838165357728043,0.47962969047163756,-0.3185175577040853,-0.7559893360752814,-0.5802098539641561,-0.6725303739500644,0.3017847034617621,0.23875917184492673,0.7827302306283853
564.92,620.19,21,8,8,6,86.0,99.5,15.94,2,1,3,3,2,2,1,3,1,1,1,2,1,3.2623833521581234,1.5291676334991424,-0.009042600075688976,0.29132685378459655,-0.4654909536108742,-1.5969510437463132,-0.04814308166305239,0.5201764771443768,0.031733785994541346,0.13301337956053116
826.57,731.56,19,8,8,6,79.4,73.8,14.29,4,4,1,4,1,2,2,3,1,2,4,1,5,3.013163853877913,0.2749779233821474,-0.642261249133536,-1.103963928414221,0.5593841509821852,0.08544938543447193,-1.3085013187717962,1.3241105288853534,-0.9532006362428206,1.4531730888982222
140.11,1237.35,25,8,7,3,76.0,81.6,9.43,4,2,5,5,5,3,1,4,5,1,4,1,5,0.87794475072639,-1.1420761495231526,1.0545046689560564,-0.6916072347329263,0.8251363185228993,1.5448473950493535,-0.3083854209577619,1.2258573911736685,0.8605403583406731,-1.2179490691554313
321.22,1213.6,25,7,7,5,74.4,93.4,13.64,5,5,1,5,2,1,4,1,3,5,3,3,2,1.6013816811863903,-0.32508622014640204,1.2212064455420655,0.9175396124886317,0.03046170291083103,0.7582024169110188,-0.02945323117952378,-0.9164246259967381,1.095911041339874,0.19034893987699414
761.93,145.12,25,5,4,3,82.0,98.4,12.9,5,3,4,4,3,1,5,1,5,1,4,5,1,-0.8636608237507626,1.9862594379583525,0.25754285533949445,1.5718931347499436,-0.25546607416240813,0.4970358839704926,0.6829487772325242,-0.9751595446154079,2.0882331444040974,-0.197562595277
492.89,327.76,24,7,6,5,73.5,77.8,17.57,4,5,5,5,1,4,5,1,3,1,5,1,3,1.6627158631988044,1.1312840143630054,0.07564968240788145,-2.078567834117021,0.7486499926169554,1.4389951998741817,0.3421338475278343,0.21628143428190444,1.7294051138319575,0.5125867273005786
177.12,2014.41,23,6,6,4,83.1,85.5,12.6,2,1,5,5,1,3,1,5,5,4,5,2,4,0.18217747050924513,-0.6378002285664878,0.9604568198167109,-0.46787283270207164,1.5620749056841468,0.06362994426133911,-1.2098213347293414,1.6404083254856379,0.9532082980422559,-2.2362449236183055
312.5,184.2,21,7,6,4,58.6,78.4,14.08,1,2,3,3,5,3,5,4,2,2,4,2,3,0.9203496052030398,-0.053004247094324074,-0.23716056505395822,-1.7951993823378092,0.5114309728794088,0.25776815764210226,0.406886369188789,-0.060931424867612216,-1.802448455089589,-0.4499477287210461
275.06,1345.14,26,5,5,4,96.5,82.8,14.8,4,4,5,5,1,3,1,2,4,3,3,5,3,-0.2550381078634237,0.9279809057945828,0.8097796692841276,0.59957323891561,-0.37378373570363405,0.5407857341406179,-0.08918533654700415,0.46054122878212833,2.299566907309665,-0.8716925311335812
987.53,1071.75,28,4,3,2,75.4,81.1,12.72,3,1,2,5,5,1,2,5,5,1,2,1,3,-2.1439614686564212,1.583377128690176,1.1659340822762432,-0.837810022509706,0.2868293548335747,1.4651096083121775,-1.4848168491902947,-0.5314231047136847,-0.15054906385896125,0.40285193969955624
536.17,430.93,25,8,8,5,100.0,92.2,13.08,4,1,4,4,3,2,5,1,1,5,5,1,5,2.4159134507980475,-0.3699340407408191,-0.809694383519565,2.099454287840846,1.6982696853538124,0.8361437901289084,-0.45950001507349564,1.0865411938847522,1.4246085163232622,0.7960902644228465
97.83,277.24,27,8,8,5,83.2,77.5,12.74,1,5,3,5,2,4,1,2,1,1,4,1,5,2.343144861106319,-0.2762753680670449,-0.09097680393102557,-1.6601069100035768,1.0947066556250669,1.973223070478564,0.3178130796377573,1.1952374706108202,-0.13115219521219545,-0.003800302633317737
140.67,473.13,16,6,5,5,88.0,80.2,19.02,3,2,1,3,2,3,2,5,1,5,3,5,5,0.8413285690877104,1.2705070800322427,-0.7865280108456622,0.7198337260330031,0.043722214089946594,-1.4715787208743902,-1.2297305821573208,1.2646915141687527,-1.9310092040086508,-1.0402269606594656
237.48,445.36,22,4,4,2,83.2,73.7,11.01,1,1,5,2,1,1,3,4,1,5,5,4,4,-2.197053564288446,-0.22095443770561068,-1.4551284080811355,-0.29244200713424945,0.5964740874141862,-1.320414909162703,-0.5747919071811648,1.290903220660818,-0.27570606580524315,-1.0853448459088815
245.64,3190.59,20,4,4,3,69.0,89.0,12.49,5,1,3,5,5,3,1,5,5,1,5,5,1,-1.5645608478611417,0.7269535215038352,2.9432165521935283,0.15669473946339907,-1.420727151574703,0.21898067270130045,-0.31231347430159184,1.806611964362905,0.07574027676655327,-1.8777171902582526
1970.48,1530.58,18,8,8,6,92.4,81.8,15.32,1,5,1,3,1,1,2,3,1,1,5,3,3,3.305469527615023,1.370187232399272,-1.0682519222736528,-0.2210739677537419,1.1178473923571175,-0.5496763148500999,-0.04908257159605667,1.2285339012977725,-1.263844037845432,3.1334792222491568
229.15,797.53,16,4,4,2,59.6,79.2,11.82,1,5,1,5,1,4,5,5,3,5,2,5,1,-2.348944513706949,-1.0336050808147377,0.6113230663137176,-1.5143439226919846,0.24626402824386148,-1.7759080207477504,-0.20450394826052606,-1.341150781910005,-1.7463889046822794,-0.8012665268328537
890.45,3760.75,24,7,6,5,80.6,100.0,15.43,1,2,1,5,1,1,4,1,1,1,2,2,3,1.6572266845455046,1.4306026529512146,2.8650012057621614,0.8019949835231912,1.0570560723931681,0.12583179056671084,-1.0951026727456976,-0.10673397323196052,-0.46942622394438355,2.0160955302926373
391.32,545.01,25,8,8,7,68.2,73.8,16.69,1,4,4,4,4,1,1,1,3,3,5,4,5,3.53341427365812,0.18758257568544853,0.3438904203700557,-0.7693729856399432,0.1912648480694059,1.6015352052368947,1.3730907078104635,0.515622253347278,-1.0797510907332801,-0.8485190309071631
426.17,455.79,19,7,7,5,82.1,74.0,13.01,1,5,4,5,5,4,5,4,5,5,5,2,1,1.3916727773449753,-1.3514036834768899,0.0299559405587864,-1.5030487417365304,1.4204038541412096,0.24316411577017283,1.6616858505798864,-0.7289183008446286,0.1616208582103104,-0.8865456706240147
806.26,92.68,20,7,7,4,84.2,84.8,12.41,5,5,5,1,4,1,2,3,2,1,3,5,5,1.4365676939196546,0.8625241941993975,-1.5828166053581152,0.7111130265933155,-0.1344941824953777,-0.7593106360218015,0.9816256723396506,0.8419945256895515,0.5579299302113763,0.9940633053031783
260.62,627.32,19,4,3,2,78.5,90.5,13.01,4,3,5,4,1,4,5,3,1,1,3,3,1,-2.222060913027014,1.3694354377407412,0.1808686925970292,-0.747490019739482,-0.1729550210699984,-1.5375300342814038,0.14788027131897805,0.6596029705639816,1.3075502471546183,0.26465411621592
265.38,291.97,18,6,5,3,63.4,81.7,10.63,2,2,2,4,5,5,1,1,3,5,1,2,3,-0.7231202175741951,-1.5461437572929875,0.03324263944362975,-0.13832471873068378,-1.015413423160684,0.12766972930855017,1.1198393618120392,-0.6766434981528402,-2.0652429130209837,-0.39545239374917757
243.22,238.64,21,5,4,3,73.1,78.9,13.21,3,1,5,2,3,2,1,2,4,5,5,1,1,-1.173735718408738,0.007280644490635558,-1.0260715274247552,-0.9682918525071114,-0.7913217267209955,-0.287107286807396,1.0002840402415267,0.6546490917561443,0.6718894129477763,-1.7821655564489949
485.3,123.28,28,4,3,3,86.6,78.8,18.75,4,1,1,5,2,3,3,5,1,2,3,5,2,-1.4166425581954891,2.7095864612806784,0.14036583046704257,-0.04068993598654046,-1.3020156572297936,0.7673387752500802,-2.2392587398141255,0.7498394738656712,-0.024460969700172773,-0.2617363520277051
221.92,1181.09,21,5,4,2,90.0,94.4,11.44,1,2,5,5,1,1,5,5,5,4,3,1,1,-1.7252674357018278,0.17651713045271297,0.909795279887541,-0.376488552231347,2.520605106558974,-1.883457103034614,-0.42890560310710346,-0.7698395183558655,1.759493186850431,-1.419925488533511
821.66,1090.85,22,6,6,5,86.4,79.5,15.91,4,4,5,5,1,2,1,4,4,4,1,4,2,1.022603362978495,0.49359503958421824,0.5901427107489362,-0.42673172428097256,-0.4203761506814205,-1.2362706555788934,-0.5076352904851187,-0.1711973404537518,1.6222940062858633,0.17498042031677807
1746.29,1637.25,23,4,4,2,100.0,100.0,10.48,3,2,3,5,1,4,1,3,5,5,4,1,4,-2.1597995444911158,0.07631889966584916,-0.5406958446173438,1.857954827207586,2.121015624406947,0.7840852597525297,-0.9788608100024888,0.9840974296760717,1.299398130281689,1.5754419310637973
630.16,1453.39,21,8,8,5,65.7,74.3,12.93,3,5,5,1,3,3,1,5,3,3,4,1,1,2.291881684749672,-1.1593610758138406,-0.8939487539544986,-2.989308052154005,-0.43257420869559166,-0.447601084657884,0.8865686066246559,0.9305209782221114,0.788605127908287,-0.05835919099095932
419.58,1574.85,23,6,6,3,80.8,85.2,8.82,3,1,4,3,2,5,3,2,1,5,2,5,1,-0.55994150698175,-1.8593262540901478,-0.17801603965281276,1.0012256292873676,-1.6628208713792971,-0.67277328348934,-0.2616391042286157,0.28205456364706405,0.6314811705221252,0.08218487982874381
676.89,2557.18,22,8,7,4,100.0,88.7,11.52,4,2,5,5,4,1,3,5,3,5,4,1,3,1.4145571249636686,-1.1169814117617558,1.2690401965612477,0.9251166119053279,1.7057673871563623,-0.7197107852038521,-0.6041995496182673,1.4362583657613366,1.9532845884141787,0.49368353299533574
45.85,561.51,23,5,5,4,86.3,92.3,14.93,2,5,2,5,5,5,3,2,3,5,2,3,5,-0.34717607389827015,0.14081108651491409,0.5943485045414277,0.9563657622362637,1.2926291403879717,1.4376060298217281,1.178558224727628,-0.5684940085407382,-0.5360725234481308,-0.3479439845343376
65.43,980.66,21,4,4,3,70.1,91.3,15.18,2,3,5,3,4,3,4,2,5,2,4,3,2,-1.2939447380801337,1.3321606166263826,0.6921656558061352,-0.5559863745037605,0.47551496816373806,0.19360825072766116,1.6245163178898272,-0.5655775697334906,0.4877400973026223,-1.6611630708133787
485.11,77.59,18,8,7,5,74.1,76.7,13.48,1,5,2,5,1,1,4,3,2,1,1,5,1,2.156447186835436,0.40782598582971274,0.5039158780628872,-1.2350780175555358,-0.2755470058959017,-2.033227364826768,0.16856430637567282,-1.485821137747022,-1.0805794332070746,0.25696046334443035
624.13,732.79,22,5,4,3,95.6,99.7,13.14,1,4,1,5,1,3,2,5,5,1,4,3,2,-1.023787887208923,1.8862307967448315,0.22168012318474792,0.24361065545928828,1.9652538035626803,0.07703602209933125,-0.41932376455682746,0.15208830183598165,0.21818024744641196,-1.054807557689798
145.85,1979.58,23,6,6,4,89.4,92.7,12.95,5,4,5,2,5,2,4,4,4,5,5,1,2,0.3628678082614477,-0.26719570446140983,0.24312125766053003,0.28406951377326073,1.086414513463556,0.25827051045354504,0.9747347048012479,0.6619481373849168,2.5798027640770615,-0.7000645199879801
